url,Bottling_serie,Vintage,Bottled,Number_of_bottles,Strength,Size,Casktype,Bottled_for,Stated_Age,Casknumber,Bottle_code,Calculated_age,Label,Barcode,rating,votes,category,price,distillery,bottler
https://www.whiskybase.com/whiskies/whisky/35968/glenfarclas-1959,The Family Casks (Release X),1959,2012,131,48.5,60 ml 700 ml,Sherry Hogshead,,,1819,,53,,,94.17,26,Single Malt,1999,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/31663/largiemeanoch-1967,,1967,,,54.2,757 ml,,"The Howgate Wine Co. Ltd., Edinburgh",12,2655/6/7,,,95% proof - 26 Â²/Â³ fl.oz.,,94.17,32,Single Malt,17351.09,Bowmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/46398/ardbeg-1974-rwd,,1974,1990,240,57,750 ml,,Samaroli,15,,,16,,,94.15,57,Single Malt,0,Ardbeg,R. W. Duthie & Co. (RWD)
https://www.whiskybase.com/whiskies/whisky/54289/macallan-1970,The Anniversary Malt,1970,1996,,43,700 ml 750 ml,,"Rodica SA, Vernier-Geneve",25,,,26,,,94.14,31,Single Malt,1148,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/399/dalmore-40-year-old,Rare & Prestige,1966,2006,1000,40,750 ml,American Oak & Gonzalez Byass Sherry Casks,,40,,,40,,,94.14,61,Single Malt,7198.02,Dalmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/11165/macallan-private-eye,Bonded: -1961,,,5000,40,700 ml,,,,incl.Cask no.-1580,,,,,94.14,61,Single Malt,7134.54,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/9903/ardbeg-1974-provenance,3rd Release,1974,2000,500,55,750 ml,Bourbon Barrel,US and Asian market,25,,L 0 089 4ML 1458 or 1505,26,,8330007207 ,94.14,66,Single Malt,3926.4,Ardbeg,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/19580/ardbeg-1974-provenance,2nd Release,1974,1998,1000,54.7,750 ml,Bourbon,,23,,,24,,,94.13,66,Single Malt,5227.89,Ardbeg,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/21752/macallan-1972,Fine & Rare,1972,2002,128,58.4,50 ml 700 ml,Hogshead,,29,4043,,30,,,94.13,41,Single Malt,18241,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/1614/ardbeg-1974,,1974,2006,168,51.8,700 ml,Ex-Bourbon Barrel,,,5666,,32,,5010494288285,94.12,35,Single Malt,8591.66,Ardbeg,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/35967/glenfarclas-1958,The Family Casks (Release X),1958,2012,167,43.7,700 ml,Sherry Hogshead,,,2062,,54,,,94.12,37,Single Malt,5646.5,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/41678/springbank-10-year-old,100% Pure Malt,,,,59,750 ml,,Tappo Sughero,10,,,,,,94.12,27,Single Malt,0,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/9179/bowmore-1972-sv,Cask Strength Collection,1972,2008,540,45.4,700 ml,Fresh Oloroso Sherry Butt,,36,3890,8/486,36,,,94.12,80,Single Malt,2119,Bowmore,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/3681/bowmore-1964-black,2nd Edition,1964,1994,2000,50,700 ml,Oloroso Sherry Butt,,30,,,30,,,94.1,104,Single Malt,28133.85,Bowmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/7047/glenfarclas-1959,The Family Casks,1959,2007,194,52.5,700 ml,Sherry Hogshead,,47,1816,,48,,,94.1,31,Single Malt,7316.61,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/34342/macallan-1940-gm,Macallan-Glenlivet - A Pure Highland Malt,1940,,,43,750 ml,Sherry Wood,Importato da Co. Import Pinerolo,37,,,,,,94.09,25,Single Malt,9174.08,Macallan,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/1369/auchentoshan-1957,Decanter,1957,2007,144,49.1,700 ml,Oloroso Sherry Butt,,50,480,,50,,,94.09,36,Single Malt,8990,Auchentoshan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/14561/mortlach-1936-gm,Celtic Series - Book of Kells,1936,1986,,40,50 ml 750 ml,,,50,,,50,Decanter,,94.09,46,Single Malt,8343.49,Mortlach,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/1304/ardbeg-1975,Committee Reserve,1975,1999,238,46.7,700 ml,Sherry Butt,Velier,,4718,,24,,,94.08,42,Single Malt,3495,Ardbeg,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/7450/bowmore-1968-dt,Peerless,1968,2008,130,42.3,50 ml 700 ml,,,40,3824,,40,,,94.08,56,Single Malt,2015.5,Bowmore,Duncan Taylor (DT)
https://www.whiskybase.com/whiskies/whisky/25882/mortlach-1939-gm,Celtic Series - Book of Kells,1939,1989,,40,50 ml 750 ml,,,50,,,50,Decanter,,94.08,28,Single Malt,1000,Mortlach,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/55928/macallan-1972-gm,Speymalt,1972,2014,,43,700 ml 750 ml,Sherry Casks,,42,,,42,,,94.08,28,Single Malt,1506.31,Macallan,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/46467/macallan-1937-gm,A Pure Highland Malt,1937,,,43,750 ml,,Importatore: Donini,32,,,,,,94.08,26,Single Malt,16600,Macallan,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/12688/macallan-1971,Fine & Rare,1971,2002,,56.4,50 ml 700 ml,,,30,4280,,31,,,94.07,31,Single Malt,24922.48,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/37615/springbank-1965-ca,Distillery Label,1965,,,54.5,700 ml,,,,2164,,,,,94.07,30,Single Malt,17183.33,Springbank,Cadenhead (CA)
https://www.whiskybase.com/whiskies/whisky/639/bowmore-1964-black,,1964,2007,827,40.5,700 ml 750 ml,Oloroso Sherry Casks,,42,,,43,,,94.06,109,Single Malt,27248.95,Bowmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/10997/springbank-100-proof,Green Thistle,,1996,,50,700 ml,,,12,,,,,,94.06,154,Single Malt,4248.65,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/14582/springbank-1965-ca,Authentic Collection,1965,1996,,50.5,700 ml,Sherrywood,,31,,,31,,,94.06,38,Single Malt,8674,Springbank,Cadenhead (CA)
https://www.whiskybase.com/whiskies/whisky/8962/glenugie-1966-rwd,,1966,1986,480,55,750 ml,,Samaroli,,,,20,,,94.05,57,Single Malt,2500,Glenugie,R. W. Duthie & Co. (RWD)
https://www.whiskybase.com/whiskies/whisky/25369/macallan-1946,Fine & Rare,1946,2002,350,44.3,700 ml,Married Hogshead,,56,46/3M,,56,,,94.05,24,Single Malt,22159.09,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/128323/dalmore-40-year-old,,1966,2006,1000,40,700 ml 750 ml,American Oak & Gonzalez Byass Sherry Casks,,40,,,40,,,94.05,64,Single Malt,13746.66,Dalmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/16696/mortlach-1938-gm,Celtic Series - Book of Kells,1938,1988,,40,50 ml 700 ml,Oak Cask,,50,,,50,Decanter,,94.04,31,Single Malt,6422.18,Mortlach,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/21064/dalmore-45-year-old-aurora,Rare & Prestige,1964,2010,200,45,700 ml,Sherry Butt,,45,,,46,,,94.04,26,Single Malt,12028.33,Dalmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/18025/springbank-1965-sa,Ageing Monography,1965,1989,660,50,750 ml,,,23,,,24,,,94.04,27,Single Malt,18809.34,Springbank,Samaroli (Sa)
https://www.whiskybase.com/whiskies/whisky/10911/longrow-1974-sa,,1974,1987,408,56,750 ml,Sherry Wood,,,,,13,,,94.04,56,Single Malt,3723.05,Springbank,Samaroli (Sa)
https://www.whiskybase.com/whiskies/whisky/23237/bowmore-1964-oloroso,The Trilogy Series,1964,2000,99,42.1,50 ml 700 ml,Oloroso Sherry Hogshead,Oddbins,35,3709,,36,,,94.04,27,Single Malt,42350,Bowmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/13276/springbank-1966,Local Barley,1966,1999,,55,700 ml,Bourbon Oak Cask,,33,1966 507,,33,,,94.04,28,Single Malt,0,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/54765/springbank-1962,White Label Big Golden S,1962,1993,,46,700 ml,Sherry Cask,,30,,,31,,,94.04,26,Single Malt,1000,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/11138/springbank-1970,Local Barley,1970,1993,268,46,700 ml,,,23,1766,,23,,,94.03,36,Single Malt,650,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/2191/bowmore-1966-dt,Rare Auld,1966,2006,151,43.4,700 ml,Oak cask,,40,3316,,40,,,94.03,34,Single Malt,4499,Bowmore,Duncan Taylor (DT)
https://www.whiskybase.com/whiskies/whisky/14560/mortlach-1936-gm,Celtic Series - Book of Kells,1936,1986,,40,750 ml,,,50,,,50,Decanter,,94.03,35,Single Malt,12338.53,Mortlach,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/6134/brora-1972-dl,Old & Rare - The Platinum Selection,1972,2003,221,49.3,700 ml,,,31,,,31,,,94.02,108,Single Malt,4501,Brora,Douglas Laing (DL)
https://www.whiskybase.com/whiskies/whisky/22629/glendronach-1972,Single Cask - Batch 4,1972,2011,466,49.9,700 ml,Oloroso Sherry Butt,,39,712,,39,,,94.01,152,Single Malt,3990,Glendronach,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/23057/mortlach-1938-gm,Crystal Decanter,1938,1999,100,40,700 ml,Sherry,,60,2657,,61,,,94.0,23,Single Malt,40499.38,Mortlach,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/29459/macallan-1940,Fine & Rare,1940,1975,132,43,50 ml 700 ml 750 ml,,,35,,,35,Re-Bottled 2002,,94.0,21,Single Malt,43911.94,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/19733/highland-park-1967-dt,John Scott's,1967,2007,168,47.1,700 ml,,,40,6687,,40,,,94.0,67,Single Malt,7215.76,Highland Park,Duncan Taylor (DT)
https://www.whiskybase.com/whiskies/whisky/1591/glenfarclas-1954,The Family Casks,1954,2007,406,52.6,700 ml,Sherry Butt,,53,444,L270207  30922BB,53,,,94.0,55,Single Malt,8286.91,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/84825/glen-ord-1962-rwd,Highland Single Malt,1962,1989,,56.2,750 ml,,"Europvin - Christopher Cannan, Bordeaux - France",26,,,27,Cream label printed in brown & black ,,94.0,20,Single Malt,1000,Glen Ord,R. W. Duthie & Co. (RWD)
https://www.whiskybase.com/whiskies/whisky/32866/glenfarclas-1953,Single Cask,1953,2012,400,47.2,50 ml 700 ml,1st Fill Sherry Butt,Wealth Solutions Exclusive,58,1674,,59,,,94.0,34,Single Malt,6970.98,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/31138/macallan-1951,Fine & Rare,1951,2002,348,52.3,50 ml 750 ml,Sherry Wood,,51,644,,51,,,94.0,27,Single Malt,6669,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/14771/macallan-1940,The Malt,1940,1981,,43,750 ml,,Rinaldi Import,,,,41,Red Ribbon,,94.0,28,Single Malt,16600.32,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/42424/macallan-1969,The Anniversary Malt,1969,1995,,43,700 ml 700 ml,,,25,,,26,,,94.0,19,Single Malt,5113.58,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/4037/springbank-1966,Local Barley,1966,1999,,53.5,700 ml,Bourbon Oak Cask,,33,1966 508,,33,,,94.0,27,Single Malt,2942.92,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/4074/longrow-1973-sa,,1973,,240,48,750 ml,,,16,,,,,,94.0,34,Single Malt,2820.42,Springbank,Samaroli (Sa)
https://www.whiskybase.com/whiskies/whisky/62442/glen-grant-1955-gm,Celtic Series - Book of Kells,1955,2014,78,60.8,700 ml,Refill Sherry Hogshead,La Maison du Whisky,59,845,,59,,,94.0,24,Single Malt,4990,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/22525/macallan-1939-gm,A Pure Highland Malt,1939,,,43,750 ml,,"Pinerolo Import, Torino",37,,,,,,94.0,24,Single Malt,5500,Macallan,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/675/ardbeg-1974-provenance,1st Release,1974,1997,5000,55.6,700 ml,Bourbon Casks,,23,,L 7 322 4ML 14:50,23,,,93.98,164,Single Malt,4407.39,Ardbeg,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/6298/springbank-1966,Local Barley,1966,1999,,53,700 ml,Oak Bourbon Cask,,33,1966 502,,33,,,93.97,36,Single Malt,5037.68,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/10210/glendronach-1972,Single Cask - Batch 1,1972,2009,474,54.8,700 ml,Oloroso Sherry Butt,,37,719,,37,,,93.97,159,Single Malt,2499,Glendronach,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/23011/ardbeg-1973-sa,Fragments of Scotland,1973,1988,,57,750 ml,,,,,,15,,,93.97,37,Single Malt,19733.32,Ardbeg,Samaroli (Sa)
https://www.whiskybase.com/whiskies/whisky/64259/bowmore-1964-rwd,86 US Proof,1964,1986,,43,750 ml,,Corti Brothers - Pellegrini Import,22,,,22,Cream label printed in black ,,93.96,26,Single Malt,18286.21,Bowmore,R. W. Duthie & Co. (RWD)
https://www.whiskybase.com/whiskies/whisky/847/springbank-1969-sv,Rare Reserve,1969,2003,408,54.7,700 ml,Refill Butt,,34,262,,34,,,93.96,60,Single Malt,2909.66,Springbank,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/57177/glenfarclas-1954,The Family Casks (Release S14),1954,2014,453,46.7,700 ml,Plain Butt,,59,1259,,60,,,93.96,26,Single Malt,10135.3,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/11464/macallan-1950-gm,Speymalt,1950,1994,,40,700 ml,Sherry Casks,,,,,44,,,93.96,30,Single Malt,4171.85,Macallan,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/755/bowmore-1968,Anniversary Edition,1968,2000,1860,45.5,700 ml 750 ml,,The Celebration of the 50th Anniversary of the Original Stanley P. Morrison Company,32,,L493 239L,32,,5011333570844,93.96,164,Single Malt,7345.56,Bowmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/1525/ardbeg-1973-kb,Celtic Series,1973,2000,228,47.4,700 ml,Hogshead,,27,,,27,,,93.96,52,Single Malt,2644.94,Ardbeg,Kingsbury (Kb)
https://www.whiskybase.com/whiskies/whisky/15619/glenburgie-1962-sa,,1962,1986,,46,750 ml,,,24,,,24,,,93.95,22,Single Malt,600,Glenburgie,Samaroli (Sa)
https://www.whiskybase.com/whiskies/whisky/58437/glenfarclas-1954,The Family Casks (Release S14),1954,2014,480,47.2,700 ml,Plain Butt,,59,1260,,60,,,93.95,24,Single Malt,7515.84,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/6988/springbank-1966,Local Barley,1966,1998,,55.1,700 ml,Bourbon Oak Wood,,32,1966 499,,32,,,93.95,22,Single Malt,3267,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/16088/glendronach-1972,Single Cask,1972,2010,241,49.5,700 ml,Oloroso Sherry Butt,Taiwan Exclusive,38,700,,38,,,93.95,40,Single Malt,1999,Glendronach,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/17645/macallan-1960,"80 proof, FLLI Rinaldi Import",1960,,,46,750 ml,Matured in Sherry Wood,,,,,,,,93.95,22,Single Malt,4880,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/12036/ardbeg-1974-rwd,,1974,1983,2400,59,750 ml,Sherry Wood,"Samaroli, Brescia",,,,9,,,93.94,69,Single Malt,7500,Ardbeg,R. W. Duthie & Co. (RWD)
https://www.whiskybase.com/whiskies/whisky/1297/ardbeg-1975,,1975,2002,252,46.2,700 ml,Sherry hogshead,Clan des Grands Malts,,4701,,27,,,93.94,36,Single Malt,4469.68,Ardbeg,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/4464/bowmore-1966-hb,Finest Collection,1966,2002,,40,700 ml,,,36,,,36,,,93.94,53,Single Malt,4492.27,Bowmore,Hart Brothers (HB)
https://www.whiskybase.com/whiskies/whisky/20228/bowmore-1965-it,,1965,1985,,48.5,750 ml,Sherry Casks,,20,,,20,,,93.93,31,Single Malt,5000,Bowmore,Intertrade (It)
https://www.whiskybase.com/whiskies/whisky/99588/bowmore-1973,Limited Release,1973,2016,,43.2,700 ml 700 ml,Bourbon Hogsheads,,43,,,43,,,93.93,47,Single Malt,7746.01,Bowmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/15625/ardbeg-1959-ca,Dumpy Bottle,1959,1985,,46,750 ml,Sherry Wood Cask,,25,,,26,,,93.93,34,Single Malt,1700,Ardbeg,Cadenhead (CA)
https://www.whiskybase.com/whiskies/whisky/887/ardbeg-1972,,1972,2004,236,48.5,700 ml,Bourbon Hogshead,,32,868,,32,,5010494228274,93.93,31,Single Malt,2745.5,Ardbeg,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/14724/bowmore-1964-oloroso,The Trilogy Series,1964,2003,300,42.9,700 ml,Oloroso Cask,,38,,,39,,,93.93,31,Single Malt,42350,Bowmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/19734/highland-park-1967-dt,John Scott's,1967,2009,190,50.3,700 ml,Sherry Cask,,42,6282,,42,,,93.92,61,Single Malt,3311.65,Highland Park,Duncan Taylor (DT)
https://www.whiskybase.com/whiskies/whisky/8801/springbank-1966,Local Barley,1966,1997,,52,700 ml,Bourbon Wood,,31,1966 489,,31,,,93.92,28,Single Malt,3285.52,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/20901/macallan-1938-gm,Speymalt,1938,2004,,41.4,700 ml,,,,,,66,,,93.92,26,Single Malt,34088,Macallan,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/8121/bowmore-1972,,1972,,466,53.3,700 ml,,,27,4864 - 4866,,,,5011333480846,93.92,28,Single Malt,4242.37,Bowmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/14557/mortlach-1936-gm,Connoisseurs Choice,1936,1972,,43,750 ml,Sherry Wood,"Co. Import, Pinerolo, Torino, Italy",35,,,36,Black Label,,93.91,57,Single Malt,8345.01,Mortlach,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/1040/glenfarclas-1959,Historic Reserve NÂ°1,1959,2002,240,46,700 ml,Sherry hogshead,,42,3232 - 3235,,43,,,93.9,34,Single Malt,4114,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/14390/springbank-1966,Local Barley - West Highland,1966,1990,,61.2,50 ml 750 ml,Oak Sherry Cask,,24,1966 442,,24,,,93.9,32,Single Malt,16703,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/17000/macallan-1938,The Malt,1938,,,43,750 ml,,distributed by Gordon & MacPhail,,,,,,,93.9,22,Single Malt,23956.41,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/1759/glenfarclas-1971,Cask Strength,1971,1996,255,57.1,700 ml,,,24,5942,,25,,5018066715719,93.9,32,Single Malt,2247.19,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/40947/bowmore-1967,,1967,,,43,750 ml,Sherry Cask,,,,,,,,93.9,43,Single Malt,5973.05,Bowmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/16916/glendronach-1972,Single Cask - Batch 2,1972,2010,396,51.5,700 ml,Oloroso Sherry Butt,,38,718,,38,,,93.89,117,Single Malt,6079.44,Glendronach,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/11592/bowmore-bicentenary,Soffiantino import,,1979,,43,750 ml,,,,,,,,,93.89,63,Single Malt,5575.42,Bowmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/22628/glendronach-1971,Single Cask - Batch 4,1971,2011,583,48.5,700 ml,Pedro Ximanez Sherry Puncheon,,40,1436,,40,,,93.89,106,Single Malt,4104.21,Glendronach,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/15523/aultmore-1973-rwd,,1973,,180,58,750 ml,,Importato da S.Samaroli - Brescia,,4971,,,,,93.89,20,Single Malt,1064.8,Aultmore,R. W. Duthie & Co. (RWD)
https://www.whiskybase.com/whiskies/whisky/1526/ardbeg-1974-kb,Celtic Series,1974,2000,278,50,700 ml,Hogshead,,26,,,26,,,93.89,57,Single Malt,8264.21,Ardbeg,Kingsbury (Kb)
https://www.whiskybase.com/whiskies/whisky/71671/mortlach-1939-gm-generations,Crystal Decanter,1939,2015,100,44.4,10 ml 700 ml,1st Fill Sherry Butt,,75,2475,,76,Final Release,,93.89,30,Single Malt,28487.95,Mortlach,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/14329/springbank-1962,White Label Big Golden S,1962,1995,,46,700 ml,,,32,,,33,,,93.89,30,Single Malt,1807.23,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/1543/bowmore-1966-dt,Peerless,1966,2002,198,45.3,700 ml,,,36,3304,,36,,,93.88,20,Single Malt,3436.67,Bowmore,Duncan Taylor (DT)
https://www.whiskybase.com/whiskies/whisky/9247/bowmore-1968-ts,Selection,1968,2006,158,41.5,700 ml,Refill Sherry Cask,,37,3823,,38,,,93.88,27,Single Malt,0,Bowmore,Taste Still (TS)
https://www.whiskybase.com/whiskies/whisky/54949/glenfarclas-60-year-old,,1953,2014,360,43.3,700 ml,1st Fill Sherry Butt,,60,1672,,61,,,93.88,26,Single Malt,16326.4,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/76458/bowmore-bicentenary,Bicentenary 1779 - 1979,1964,1979,20400,43,750 ml,Sherry Casks and American Casks,,,,,15,Morrison family crest,,93.88,104,Single Malt,7899.56,Bowmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/4034/springbank-1967,Local Barley - West Highland,1967,1988,648,46,750 ml,Sherry Cask,,20,,,21,,,93.88,36,Single Malt,4628.5,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/26066/bowmore-bicentenary,75 Proof - 26 2/3 Fl.oz.,,1979,,43,757 ml,,,,,,,,,93.88,54,Single Malt,3549.95,Bowmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/30199/glendronach-1971,Single Cask,1971,2011,545,47.5,700 ml,Pedro Ximanez Sherry Puncheon,Taiwan Exclusive,40,1248,,40,,,93.88,28,Single Malt,1918.38,Glendronach,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/14401/springbank-1966,Local Barley,1966,1996,,51.8,750 ml,Bourbon Oak Cask,,30,1966 472,,30,,,93.87,26,Single Malt,2720.69,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/36237/glendronach-1972,Single Cask - Batch 7,1972,2012,356,49,700 ml,Oloroso Sherry Butt,,40,710,,40,,,93.87,121,Single Malt,6472.19,Glendronach,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/12035/mortlach-1962-rwd,,1962,1987,648,46,750 ml,,Samaroli import,25,,,25,,,93.86,71,Single Malt,1131.35,Mortlach,R. W. Duthie & Co. (RWD)
https://www.whiskybase.com/whiskies/whisky/54072/mortlach-1954-gm,Rare Old,1954,2012,,43,700 ml,1st fill sherry butt,,58,494,,58,,,93.86,66,Single Malt,2798,Mortlach,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/60221/glenglassaugh-1967,Rare Cask Series - Aged Over 40 Years Old,1967,2013,81,40.4,700 ml,,,43,,,46,,,93.86,16,Single Malt,1495,Glenglassaugh,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/14411/springbank-1966,Local Barley,1966,1997,,52.1,700 ml,Oak Bourbon Cask,,31,1966 488,,31,,,93.86,20,Single Malt,7350.53,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/7299/bowmore-1964-bicentenary,,1964,1979,,43,750 ml,,,,,,15,,,93.86,148,Single Malt,9810.35,Bowmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/87873/macallan-40-year-old,,,2016,500,45,700 ml,Sherry Butt,,40,,,,,,93.85,37,Single Malt,31192.18,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/33448/glendronach-1971,Single Cask - Batch 6,1971,2012,529,47.9,700 ml,Pedro Ximanez Sherry Puncheon,,41,1247,,41,,,93.85,124,Single Malt,5027.45,Glendronach,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/19641/glendronach-1972,Single Cask,1972,2010,370,51,700 ml,Oloroso Sherry Butt,Taiwan Exclusive,38,709,,38,,,93.85,29,Single Malt,2024.97,Glendronach,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/979/ardbeg-1974,,1974,2005,106,51.7,700 ml,Bourbon Cask,,,2743,,31,,,93.85,35,Single Malt,2058.5,Ardbeg,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/17644/macallan-1961,,1961,2001,379,54.1,50 ml 700 ml,Sherry Hogshead,,,1127+1581,,40,,,93.85,29,Single Malt,34415.51,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/1298/ardbeg-1975,,1975,2002,240,47.6,700 ml,Sherry Hogshead,Velier,,4703,,27,,,93.84,29,Single Malt,6309.55,Ardbeg,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/1593/glenfarclas-1956,The Family Casks,1956,2007,435,47.3,700 ml,Sherry Butt,,50,1758,,51,,,93.84,34,Single Malt,7828.21,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/18033/springbank-100-proof,Green Thistle,,,,57,700 ml,,,12,,,,,,93.84,130,Single Malt,2900,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/893/ardbeg-1974,,1974,2006,110,54.5,700 ml,Bourbon cask,,,3326,,32,,,93.84,40,Single Malt,2050,Ardbeg,Distillery Bottling
